binary,function,instructions,basic_blocks,edges,calls,indirect_calls,unsafe_call_count,has_unsafe_call,loops,cyclomatic_complexity,avg_bb_size,max_bb_size,mem_ops,stack_ops,cond_jumps,ret_count,label
use_after_free_safe_6_x86_O1,sub_401081,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_6_x86_O1,sub_4010c1,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_6_x86_O1,sub_4010ef,1,1,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0
use_after_free_safe_6_x86_O1,sub_4010f1,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_6_x86_O1,frame_dummy,2,1,0,0,0,0,0,0,1,2.0,2,0,0,0,0,0
use_after_free_safe_6_x86_O1,main,2,1,0,0,0,0,0,0,1,2.0,2,0,0,0,1,0
use_after_free_safe_6_x86_O2,main,2,1,0,0,0,0,0,0,1,2.0,2,0,0,0,1,0
use_after_free_safe_6_x86_O2,sub_401023,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_6_x86_O2,sub_401051,1,1,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0
use_after_free_safe_6_x86_O2,sub_401052,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_6_x86_O2,sub_401061,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_6_x86_O2,sub_40108e,1,1,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0
use_after_free_safe_6_x86_O2,sub_401091,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_6_x86_O2,sub_4010d1,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_6_x86_O2,sub_4010ff,1,1,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0
use_after_free_safe_6_x86_O2,sub_401101,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_6_x86_O2,frame_dummy,2,1,0,0,0,0,0,0,1,2.0,2,0,0,0,0,0
use_after_free_safe_6_x86_O3,main,2,1,0,0,0,0,0,0,1,2.0,2,0,0,0,1,0
use_after_free_safe_6_x86_O3,sub_401023,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_6_x86_O3,sub_401051,1,1,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0
use_after_free_safe_6_x86_O3,sub_401052,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_6_x86_O3,sub_401061,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_6_x86_O3,sub_40108e,1,1,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0
use_after_free_safe_6_x86_O3,sub_401091,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_6_x86_O3,sub_4010d1,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_6_x86_O3,sub_4010ff,1,1,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0
use_after_free_safe_6_x86_O3,sub_401101,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_6_x86_O3,frame_dummy,2,1,0,0,0,0,0,0,1,2.0,2,0,0,0,0,0
use_after_free_safe_7_x86_O0,sub_401020,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_7_x86_O0,sub_40102c,1,1,0,0,0,0,0,0,1,1.0,1,1,0,0,0,0
use_after_free_safe_7_x86_O0,sub_401071,1,1,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0
use_after_free_safe_7_x86_O0,sub_401072,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_7_x86_O0,sub_401081,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_7_x86_O0,sub_4010ae,1,1,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0
use_after_free_safe_7_x86_O0,sub_4010b1,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_7_x86_O0,sub_4010f1,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_7_x86_O0,sub_40111f,1,1,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0
use_after_free_safe_7_x86_O0,sub_401121,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_7_x86_O0,frame_dummy,2,1,0,0,0,0,0,0,1,2.0,2,0,0,0,0,0
use_after_free_safe_7_x86_O0,main,5,1,0,1,0,0,0,0,1,5.0,5,0,0,0,0,0
use_after_free_safe_7_x86_O0,sub_401148,4,1,0,1,0,0,0,0,1,4.0,4,2,2,0,0,0
use_after_free_safe_7_x86_O0,sub_401158,4,1,0,0,0,0,0,0,1,4.0,4,1,1,0,1,0
use_after_free_safe_7_x86_O1,sub_401041,1,1,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0
use_after_free_safe_7_x86_O1,sub_401042,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_7_x86_O1,sub_401051,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_7_x86_O1,sub_40107e,1,1,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0
use_after_free_safe_7_x86_O1,sub_401081,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_7_x86_O1,sub_4010c1,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_7_x86_O1,sub_4010ef,1,1,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0
use_after_free_safe_7_x86_O1,sub_4010f1,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_7_x86_O1,frame_dummy,2,1,0,0,0,0,0,0,1,2.0,2,0,0,0,0,0
use_after_free_safe_7_x86_O1,main,2,1,0,0,0,0,0,0,1,2.0,2,0,0,0,1,0
use_after_free_safe_7_x86_O2,main,2,1,0,0,0,0,0,0,1,2.0,2,0,0,0,1,0
use_after_free_safe_7_x86_O2,sub_401023,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_7_x86_O2,sub_401051,1,1,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0
use_after_free_safe_7_x86_O2,sub_401052,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_7_x86_O2,sub_401061,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_7_x86_O2,sub_40108e,1,1,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0
use_after_free_safe_7_x86_O2,sub_401091,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_7_x86_O2,sub_4010d1,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_7_x86_O2,sub_4010ff,1,1,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0
use_after_free_safe_7_x86_O2,sub_401101,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_7_x86_O2,frame_dummy,2,1,0,0,0,0,0,0,1,2.0,2,0,0,0,0,0
use_after_free_safe_7_x86_O3,main,2,1,0,0,0,0,0,0,1,2.0,2,0,0,0,1,0
use_after_free_safe_7_x86_O3,sub_401023,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_7_x86_O3,sub_401051,1,1,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0
use_after_free_safe_7_x86_O3,sub_401052,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_7_x86_O3,sub_401061,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_7_x86_O3,sub_40108e,1,1,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0
use_after_free_safe_7_x86_O3,sub_401091,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_7_x86_O3,sub_4010d1,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_7_x86_O3,sub_4010ff,1,1,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0
use_after_free_safe_7_x86_O3,sub_401101,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_7_x86_O3,frame_dummy,2,1,0,0,0,0,0,0,1,2.0,2,0,0,0,0,0
use_after_free_safe_8_x86_O0,sub_401020,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_8_x86_O0,sub_40102c,1,1,0,0,0,0,0,0,1,1.0,1,1,0,0,0,0
use_after_free_safe_8_x86_O0,sub_401071,1,1,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0
use_after_free_safe_8_x86_O0,sub_401072,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_8_x86_O0,sub_401081,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_8_x86_O0,sub_4010ae,1,1,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0
use_after_free_safe_8_x86_O0,sub_4010b1,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_8_x86_O0,sub_4010f1,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_8_x86_O0,sub_40111f,1,1,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0
use_after_free_safe_8_x86_O0,sub_401121,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_8_x86_O0,frame_dummy,2,1,0,0,0,0,0,0,1,2.0,2,0,0,0,0,0
use_after_free_safe_8_x86_O0,main,5,1,0,1,0,0,0,0,1,5.0,5,0,0,0,0,0
use_after_free_safe_8_x86_O0,sub_401148,4,1,0,1,0,0,0,0,1,4.0,4,2,2,0,0,0
use_after_free_safe_8_x86_O0,sub_401158,4,1,0,0,0,0,0,0,1,4.0,4,1,1,0,1,0
use_after_free_safe_8_x86_O1,sub_401041,1,1,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0
use_after_free_safe_8_x86_O1,sub_401042,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_8_x86_O1,sub_401051,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_8_x86_O1,sub_40107e,1,1,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0
use_after_free_safe_8_x86_O1,sub_401081,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_8_x86_O1,sub_4010c1,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_8_x86_O1,sub_4010ef,1,1,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0
use_after_free_safe_8_x86_O1,sub_4010f1,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_8_x86_O1,frame_dummy,2,1,0,0,0,0,0,0,1,2.0,2,0,0,0,0,0
use_after_free_safe_8_x86_O1,main,2,1,0,0,0,0,0,0,1,2.0,2,0,0,0,1,0
use_after_free_safe_8_x86_O2,main,2,1,0,0,0,0,0,0,1,2.0,2,0,0,0,1,0
use_after_free_safe_8_x86_O2,sub_401023,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_8_x86_O2,sub_401051,1,1,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0
use_after_free_safe_8_x86_O2,sub_401052,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_8_x86_O2,sub_401061,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_8_x86_O2,sub_40108e,1,1,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0
use_after_free_safe_8_x86_O2,sub_401091,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_8_x86_O2,sub_4010d1,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_8_x86_O2,sub_4010ff,1,1,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0
use_after_free_safe_8_x86_O2,sub_401101,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_8_x86_O2,frame_dummy,2,1,0,0,0,0,0,0,1,2.0,2,0,0,0,0,0
use_after_free_safe_8_x86_O3,main,2,1,0,0,0,0,0,0,1,2.0,2,0,0,0,1,0
use_after_free_safe_8_x86_O3,sub_401023,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_8_x86_O3,sub_401051,1,1,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0
use_after_free_safe_8_x86_O3,sub_401052,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_8_x86_O3,sub_401061,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_8_x86_O3,sub_40108e,1,1,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0
use_after_free_safe_8_x86_O3,sub_401091,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_8_x86_O3,sub_4010d1,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_8_x86_O3,sub_4010ff,1,1,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0
use_after_free_safe_8_x86_O3,sub_401101,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_8_x86_O3,frame_dummy,2,1,0,0,0,0,0,0,1,2.0,2,0,0,0,0,0
use_after_free_safe_9_x86_O0,sub_401020,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_9_x86_O0,sub_40102c,1,1,0,0,0,0,0,0,1,1.0,1,1,0,0,0,0
use_after_free_safe_9_x86_O0,sub_401071,1,1,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0
use_after_free_safe_9_x86_O0,sub_401072,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_9_x86_O0,sub_401081,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_9_x86_O0,sub_4010ae,1,1,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0
use_after_free_safe_9_x86_O0,sub_4010b1,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_9_x86_O0,sub_4010f1,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_9_x86_O0,sub_40111f,1,1,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0
use_after_free_safe_9_x86_O0,sub_401121,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_9_x86_O0,frame_dummy,2,1,0,0,0,0,0,0,1,2.0,2,0,0,0,0,0
use_after_free_safe_9_x86_O0,main,5,1,0,1,0,0,0,0,1,5.0,5,0,0,0,0,0
use_after_free_safe_9_x86_O0,sub_401148,4,1,0,1,0,0,0,0,1,4.0,4,2,2,0,0,0
use_after_free_safe_9_x86_O0,sub_401158,4,1,0,0,0,0,0,0,1,4.0,4,1,1,0,1,0
use_after_free_safe_9_x86_O1,sub_401041,1,1,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0
use_after_free_safe_9_x86_O1,sub_401042,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_9_x86_O1,sub_401051,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_9_x86_O1,sub_40107e,1,1,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0
use_after_free_safe_9_x86_O1,sub_401081,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_9_x86_O1,sub_4010c1,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_9_x86_O1,sub_4010ef,1,1,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0
use_after_free_safe_9_x86_O1,sub_4010f1,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_9_x86_O1,frame_dummy,2,1,0,0,0,0,0,0,1,2.0,2,0,0,0,0,0
use_after_free_safe_9_x86_O1,main,2,1,0,0,0,0,0,0,1,2.0,2,0,0,0,1,0
use_after_free_safe_9_x86_O2,main,2,1,0,0,0,0,0,0,1,2.0,2,0,0,0,1,0
use_after_free_safe_9_x86_O2,sub_401023,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_9_x86_O2,sub_401051,1,1,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0
use_after_free_safe_9_x86_O2,sub_401052,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_9_x86_O2,sub_401061,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_9_x86_O2,sub_40108e,1,1,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0
use_after_free_safe_9_x86_O2,sub_401091,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_9_x86_O2,sub_4010d1,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_9_x86_O2,sub_4010ff,1,1,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0
use_after_free_safe_9_x86_O2,sub_401101,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_9_x86_O2,frame_dummy,2,1,0,0,0,0,0,0,1,2.0,2,0,0,0,0,0
use_after_free_safe_9_x86_O3,main,2,1,0,0,0,0,0,0,1,2.0,2,0,0,0,1,0
use_after_free_safe_9_x86_O3,sub_401023,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_9_x86_O3,sub_401051,1,1,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0
use_after_free_safe_9_x86_O3,sub_401052,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_9_x86_O3,sub_401061,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_9_x86_O3,sub_40108e,1,1,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0
use_after_free_safe_9_x86_O3,sub_401091,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_9_x86_O3,sub_4010d1,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_9_x86_O3,sub_4010ff,1,1,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0
use_after_free_safe_9_x86_O3,sub_401101,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_safe_9_x86_O3,frame_dummy,2,1,0,0,0,0,0,0,1,2.0,2,0,0,0,0,0
use_after_free_vuln_0_x86_O0,sub_401020,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_vuln_0_x86_O0,sub_40102c,1,1,0,0,0,0,0,0,1,1.0,1,1,0,0,0,0
use_after_free_vuln_0_x86_O0,sub_401081,1,1,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0
use_after_free_vuln_0_x86_O0,sub_401082,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_vuln_0_x86_O0,sub_401091,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_vuln_0_x86_O0,sub_4010be,1,1,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0
use_after_free_vuln_0_x86_O0,sub_4010c1,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_vuln_0_x86_O0,sub_401101,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_vuln_0_x86_O0,sub_40112f,1,1,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0
use_after_free_vuln_0_x86_O0,sub_401131,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_vuln_0_x86_O0,frame_dummy,2,1,0,0,0,0,0,0,1,2.0,2,0,0,0,0,0
use_after_free_vuln_0_x86_O0,main,5,1,0,1,0,0,0,0,1,5.0,5,0,0,0,0,0
use_after_free_vuln_0_x86_O0,sub_401158,6,1,0,1,0,0,0,0,1,6.0,6,4,3,0,0,0
use_after_free_vuln_0_x86_O0,sub_401172,7,1,0,1,0,0,0,0,1,7.0,7,3,1,0,0,0
use_after_free_vuln_0_x86_O0,sub_40118e,3,1,0,0,0,0,0,0,1,3.0,3,0,0,0,1,0
use_after_free_vuln_0_x86_O1,sub_401020,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_vuln_0_x86_O1,sub_40102c,1,1,0,0,0,0,0,0,1,1.0,1,1,0,0,0,0
use_after_free_vuln_0_x86_O1,sub_401081,1,1,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0
use_after_free_vuln_0_x86_O1,sub_401082,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_vuln_0_x86_O1,sub_401091,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_vuln_0_x86_O1,sub_4010be,1,1,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0
use_after_free_vuln_0_x86_O1,sub_4010c1,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_vuln_0_x86_O1,sub_401101,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_vuln_0_x86_O1,sub_40112f,1,1,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0
use_after_free_vuln_0_x86_O1,sub_401131,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_vuln_0_x86_O1,frame_dummy,2,1,0,0,0,0,0,0,1,2.0,2,0,0,0,0,0
use_after_free_vuln_0_x86_O1,main,3,1,0,1,0,0,0,0,1,3.0,3,0,0,0,0,0
use_after_free_vuln_0_x86_O1,sub_401151,3,1,0,1,0,0,0,0,1,3.0,3,0,0,0,0,0
use_after_free_vuln_0_x86_O1,sub_40115c,4,1,0,1,0,0,0,0,1,4.0,4,2,0,0,0,0
use_after_free_vuln_0_x86_O1,sub_40116f,3,1,0,0,0,0,0,0,1,3.0,3,0,0,0,1,0
use_after_free_vuln_0_x86_O2,sub_401020,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_vuln_0_x86_O2,sub_40102c,1,1,0,0,0,0,0,0,1,1.0,1,1,0,0,0,0
use_after_free_vuln_0_x86_O2,main,3,1,0,1,0,0,0,0,1,3.0,3,0,0,0,0,0
use_after_free_vuln_0_x86_O2,sub_40106b,3,1,0,1,0,0,0,0,1,3.0,3,0,0,0,0,0
use_after_free_vuln_0_x86_O2,sub_401076,4,1,0,1,0,0,0,0,1,4.0,4,2,0,0,0,0
use_after_free_vuln_0_x86_O2,sub_401086,3,1,0,0,0,0,0,0,1,3.0,3,0,0,0,1,0
use_after_free_vuln_0_x86_O2,sub_40108a,1,1,0,0,0,0,0,0,1,1.0,1,1,0,0,0,0
use_after_free_vuln_0_x86_O2,sub_4010b1,1,1,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0
use_after_free_vuln_0_x86_O2,sub_4010b2,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_vuln_0_x86_O2,sub_4010c1,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_vuln_0_x86_O2,sub_4010ee,1,1,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0
use_after_free_vuln_0_x86_O2,sub_4010f1,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_vuln_0_x86_O2,sub_401131,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_vuln_0_x86_O2,sub_40115f,1,1,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0
use_after_free_vuln_0_x86_O2,sub_401161,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_vuln_0_x86_O2,frame_dummy,2,1,0,0,0,0,0,0,1,2.0,2,0,0,0,0,0
use_after_free_vuln_0_x86_O3,sub_401020,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_vuln_0_x86_O3,sub_40102c,1,1,0,0,0,0,0,0,1,1.0,1,1,0,0,0,0
use_after_free_vuln_0_x86_O3,main,3,1,0,1,0,0,0,0,1,3.0,3,0,0,0,0,0
use_after_free_vuln_0_x86_O3,sub_40106b,3,1,0,1,0,0,0,0,1,3.0,3,0,0,0,0,0
use_after_free_vuln_0_x86_O3,sub_401076,4,1,0,1,0,0,0,0,1,4.0,4,2,0,0,0,0
use_after_free_vuln_0_x86_O3,sub_401086,3,1,0,0,0,0,0,0,1,3.0,3,0,0,0,1,0
use_after_free_vuln_0_x86_O3,sub_40108a,1,1,0,0,0,0,0,0,1,1.0,1,1,0,0,0,0
use_after_free_vuln_0_x86_O3,sub_4010b1,1,1,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0
use_after_free_vuln_0_x86_O3,sub_4010b2,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_vuln_0_x86_O3,sub_4010c1,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_vuln_0_x86_O3,sub_4010ee,1,1,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0
use_after_free_vuln_0_x86_O3,sub_4010f1,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_vuln_0_x86_O3,sub_401131,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_vuln_0_x86_O3,sub_40115f,1,1,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0
use_after_free_vuln_0_x86_O3,sub_401161,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_vuln_0_x86_O3,frame_dummy,2,1,0,0,0,0,0,0,1,2.0,2,0,0,0,0,0
use_after_free_vuln_1_x86_O0,sub_401020,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_vuln_1_x86_O0,sub_40102c,1,1,0,0,0,0,0,0,1,1.0,1,1,0,0,0,0
use_after_free_vuln_1_x86_O0,sub_401081,1,1,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0
use_after_free_vuln_1_x86_O0,sub_401082,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_vuln_1_x86_O0,sub_401091,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_vuln_1_x86_O0,sub_4010be,1,1,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0
use_after_free_vuln_1_x86_O0,sub_4010c1,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_vuln_1_x86_O0,sub_401101,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_vuln_1_x86_O0,sub_40112f,1,1,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0
use_after_free_vuln_1_x86_O0,sub_401131,2,1,0,0,0,0,0,0,1,2.0,2,2,0,0,0,0
use_after_free_vuln_1_x86_O0,frame_dummy,2,1,0,0,0,0,0,0,1,2.0,2,0,0,0,0,0
use_after_free_vuln_1_x86_O0,main,5,1,0,1,0,0,0,0,1,5.0,5,0,0,0,0,0
use_after_free_vuln_1_x86_O0,sub_401158,6,1,0,1,0,0,0,0,1,6.0,6,4,3,0,0,0
